graph_id,node_id,label,train_mask,val_mask,test_mask,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,X,Y,Z
7,29,1,False,False,True,10.1525,16.7558,0.4544,12.0,0.8731,0.5742,-4.381072,-3.453453,0.0
7,30,4,False,False,True,7.5331,11.1481,0.7617,4.0,0.8545,0.5874,-5.873447,7.521239,0.0
8,0,7,True,False,False,26.7135,27.7753,0.4351,20.0,0.9759,0.4166,9.737445,0.474437,0.0
8,1,3,True,False,False,19.564,19.3209,0.6586,4.0,0.6939,0.5211,-12.894383,-3.709651,0.0
8,2,7,True,False,False,15.3025,16.8438,0.6778,4.0,0.7146,0.5335,4.607475,-5.133064,0.0
8,3,0,True,False,False,19.0826,18.6632,0.6885,8.0,0.8912,0.5922,-5.145244,4.055603,0.0
8,4,2,True,False,False,19.1739,25.1075,0.3822,16.0,0.4868,0.4299,2.080879,-1.006379,0.0
8,5,5,True,False,False,27.1493,22.7554,0.6589,8.0,0.8523,0.6035,3.070861,-10.959236,0.0
8,6,1,True,False,False,7.2589,14.2697,0.448,16.0,0.7924,0.6064,-2.588124,-4.579179,0.0
8,7,1,True,False,False,4.8954,11.5936,0.4577,8.0,0.8228,0.5672,4.227117,3.761804,0.0
8,8,7,True,False,False,5.6855,9.9572,0.7206,10.0,0.8093,0.6341,-0.767188,5.956417,0.0
8,9,0,True,False,False,12.2755,14.0555,0.7808,4.0,0.9337,0.5983,-1.110848,-10.329829,0.0
8,10,6,True,False,False,2.7195,6.6055,0.7832,4.0,0.954,0.5998,-1.33549,1.555001,0.0
8,11,6,True,False,False,1.0767,4.2244,0.7582,4.0,0.8455,0.5844,5.416857,0.064459,0.0
8,12,3,True,False,False,19.558,19.3381,0.6572,4.0,0.6925,0.5202,-7.167554,11.365425,0.0
8,13,2,True,False,False,16.0241,27.4475,0.2673,14.0,0.4732,0.3434,3.325174,6.009787,0.0
8,14,4,True,False,False,6.0974,10.7967,0.6573,6.0,0.693,0.5215,-6.448698,-1.217236,0.0
8,15,6,True,False,False,4.0871,8.2135,0.7613,4.0,0.854,0.5863,-0.984898,3.461753,0.0
8,16,0,True,False,False,14.6184,15.3417,0.7805,4.0,0.9313,0.5981,2.480914,9.660614,0.0
8,17,4,True,False,False,11.6914,14.0683,0.7423,6.0,0.8097,0.5747,-0.681319,10.753308,0.0
8,18,0,True,False,False,16.5917,16.2953,0.7852,4.0,0.9857,0.601,6.343742,8.19426,0.0
8,19,2,True,False,False,7.3936,11.699,0.6788,4.0,0.7158,0.5342,-6.737573,1.392981,0.0
8,20,6,True,False,False,18.9295,17.6286,0.7654,4.0,0.8662,0.5889,-2.485293,-1.214511,0.0
8,21,0,False,True,False,21.5845,18.7294,0.7732,8.0,0.9011,0.5947,10.876776,6.473491,0.0
8,22,0,False,True,False,16.5626,17.6325,0.6694,8.0,0.7713,0.57,-4.633982,-8.992425,0.0
8,23,4,False,True,False,8.7551,14.6083,0.5156,6.0,0.5821,0.4248,3.7334,-7.407344,0.0
8,24,6,False,True,False,7.73,15.4116,0.409,14.0,0.7642,0.4105,6.722356,0.545197,0.0
8,25,1,False,False,True,5.0928,9.2315,0.751,8.0,0.9622,0.5935,7.447391,2.824589,0.0
8,26,1,False,False,True,9.8164,14.8063,0.5627,12.0,0.8192,0.5392,-7.236235,-4.450746,0.0
8,27,5,False,False,True,29.8221,29.7212,0.4242,22.0,0.7471,0.5005,-4.135107,9.688598,0.0
8,28,2,False,False,True,6.9439,12.877,0.5262,14.0,0.6447,0.5184,-1.333863,-7.01192,0.0
8,29,2,False,False,True,22.29,38.3408,0.1905,10.0,0.5286,0.2238,6.940356,-9.608176,0.0
8,30,5,False,False,True,32.3866,32.552,0.3841,12.0,0.5695,0.4519,-10.154199,-4.110214,0.0
9,0,1,True,False,False,5.393,12.1517,0.459,10.0,0.7805,0.6142,-1.114372,5.494305,0.0
9,1,1,True,False,False,6.2157,10.3666,0.7268,8.0,0.8467,0.5759,4.069517,-7.226238,0.0
9,2,7,True,False,False,74.4689,52.6758,0.3373,19.0,0.8838,0.4501,9.395805,-0.57652,0.0
9,3,6,True,False,False,11.7679,20.2212,0.3617,4.0,0.9471,0.5201,4.040821,-0.007071,0.0
9,4,4,True,False,False,11.3851,13.5329,0.7812,4.0,0.9362,0.5991,-4.884737,-4.217038,0.0
9,5,0,True,False,False,22.4028,19.233,0.7611,4.0,0.8529,0.5867,3.733715,-11.865926,0.0
9,6,0,True,False,False,33.7045,26.2815,0.6132,10.0,0.6524,0.4965,8.969965,7.245442,0.0
9,7,3,True,False,False,16.0862,18.1602,0.6129,4.0,0.6512,0.4915,-9.481823,3.578411,0.0
9,8,5,True,False,False,13.0928,14.7844,0.7527,6.0,0.9707,0.5841,-5.554863,4.077834,0.0
9,9,2,True,False,False,13.7009,19.2165,0.4662,10.0,0.5571,0.3968,3.004781,7.855965,0.0
9,10,3,True,False,False,16.1236,18.1714,0.6136,4.0,0.6517,0.4919,-6.675628,10.999887,0.0
9,11,3,True,False,False,16.1205,18.1705,0.6136,4.0,0.6517,0.4919,-12.285834,-3.8221,0.0
9,12,6,True,False,False,3.9219,8.0541,0.7598,6.0,0.8524,0.5859,-1.436194,1.609288,0.0
9,13,6,True,False,False,0.9872,4.0703,0.7488,4.0,0.8226,0.5791,5.500174,-0.038129,0.0
9,14,0,True,False,False,13.6068,14.7926,0.7814,4.0,0.9377,0.5992,-0.739591,-10.172679,0.0
9,15,1,True,False,False,5.2407,9.5029,0.7293,8.0,0.9135,0.5812,1.131982,-6.151396,0.0
9,16,1,True,False,False,6.4258,12.3899,0.526,16.0,0.7434,0.4762,-4.700638,-0.996667,0.0
9,17,6,True,False,False,2.6083,6.4672,0.7837,6.0,0.9636,0.6026,-0.440066,3.271755,0.0
9,18,5,False,True,False,40.6186,29.2725,0.5957,12.0,0.8632,0.5833,-0.627971,10.021337,0.0
9,19,4,False,True,False,9.8754,13.2091,0.7112,8.0,0.7574,0.5557,-4.101658,6.954953,0.0
9,20,5,False,True,False,46.7922,33.6287,0.52,16.0,0.9042,0.5204,-8.157414,-5.839611,0.0
9,21,4,False,True,False,5.1612,10.2846,0.6132,8.0,0.6512,0.4941,-3.503359,2.395913,0.0
9,22,2,False,False,True,6.217,11.7547,0.5654,19.0,0.7445,0.4707,-2.700419,0.157254,0.0
9,23,2,False,False,True,20.3156,33.413,0.2287,16.0,0.8044,0.2652,-1.380539,-7.024289,0.0
9,24,2,False,False,True,18.5778,22.8602,0.4467,16.0,0.837,0.4085,1.176171,-0.08953,0.0
9,25,0,False,False,True,10.8643,13.217,0.7815,4.0,0.9386,0.5993,-7.155451,0.632861,0.0
9,26,0,False,False,True,8.0062,11.514,0.7589,4.0,0.847,0.5853,6.659234,-8.805107,0.0
10,0,2,True,False,False,7.2621,11.4362,0.6978,6.0,0.7593,0.5643,-0.599302,-6.255552,0.0
10,1,0,True,False,False,13.9179,15.0632,0.7708,4.0,0.8856,0.5902,3.426783,4.386215,0.0
10,2,0,True,False,False,13.2354,14.5542,0.7852,6.0,0.9919,0.5995,-8.184938,0.512933,0.0
10,3,1,True,False,False,6.2125,12.1326,0.5304,12.0,0.8069,0.5125,1.991243,0.690016,0.0
10,4,2,True,False,False,8.2844,14.1717,0.5184,8.0,0.838,0.4814,-0.700261,1.559681,0.0
10,5,4,True,False,False,10.5622,15.7655,0.534,14.0,0.8208,0.616,-4.966703,-4.689936,0.0
10,6,4,True,False,False,7.3856,11.0345,0.7622,6.0,0.8579,0.585,-6.210579,3.196772,0.0
10,7,0,True,False,False,14.1668,15.1012,0.7807,4.0,0.9331,0.5963,0.011521,5.809226,0.0
10,8,2,True,False,False,4.9288,10.7041,0.5406,12.0,0.5905,0.5257,-2.981235,-5.187766,0.0
10,9,4,True,False,False,12.38,14.0855,0.7841,8.0,0.9787,0.6,1.813043,-7.987244,0.0
10,10,2,True,False,False,4.6837,10.897,0.4957,4.0,0.5741,0.408,4.672858,0.828745,0.0
10,11,5,True,False,False,32.1886,28.3132,0.5046,18.0,0.5555,0.4436,6.389483,-5.182283,0.0
10,12,1,True,False,False,4.8965,8.8997,0.7769,4.0,0.9113,0.594,4.770049,-1.065944,0.0
10,13,2,True,False,False,12.3232,14.11,0.7778,8.0,0.9845,0.5978,-0.892609,-2.513859,0.0
10,14,6,True,False,False,1.0289,4.1378,0.7552,4.0,0.8393,0.5806,2.84319,-3.651396,0.0
10,15,1,True,False,False,4.425,9.633,0.5992,8.0,0.6277,0.5381,-5.585727,-0.029105,0.0
10,16,1,True,False,False,5.512,12.2119,0.4645,8.0,0.7938,0.6116,-3.73364,1.92636,0.0
10,17,5,True,False,False,17.1508,16.7285,0.7702,4.0,0.8831,0.5898,-9.040907,-3.248556,0.0
10,18,3,False,True,False,15.1985,19.0003,0.529,12.0,0.5966,0.4329,11.539152,1.068814,0.0
10,19,6,False,True,False,11.7375,20.272,0.3589,4.0,0.9462,0.5165,4.324791,-3.633446,0.0
10,20,5,False,True,False,24.7807,20.1152,0.7696,10.0,0.9189,0.5948,-4.176052,6.678174,0.0
10,21,3,False,False,True,15.8079,19.618,0.5161,12.0,0.5813,0.4315,-7.974104,7.422001,0.0
10,22,6,False,False,True,2.5389,6.3781,0.7843,4.0,0.9669,0.5985,-3.783992,-2.130029,0.0
10,23,0,False,False,True,12.1372,14.2309,0.7531,4.0,0.8344,0.5793,8.841799,2.308565,0.0
10,24,0,False,False,True,10.1104,13.2836,0.72,4.0,0.7723,0.5585,6.25061,3.30276,0.0
10,25,6,False,False,True,3.907,8.043,0.759,8.0,0.8553,0.584,-3.424406,-0.266295,0.0
11,0,2,True,False,False,8.4505,14.3131,0.5184,8.0,0.8387,0.4818,-0.710361,1.572555,0.0
11,1,4,True,False,False,7.5337,11.1446,0.7622,6.0,0.8574,0.5858,-6.277682,3.21857,0.0
11,2,5,True,False,False,32.834,28.5956,0.5046,18.0,0.5541,0.4446,6.46159,-5.223585,0.0
11,3,1,True,False,False,5.6226,12.3337,0.4645,8.0,0.7932,0.6126,-3.773971,1.939553,0.0
11,4,0,True,False,False,14.4509,15.2518,0.7807,4.0,0.9328,0.5972,0.002214,5.867162,0.0
11,5,5,True,False,False,17.4947,16.8954,0.7702,4.0,0.8827,0.5907,-9.125773,-3.295608,0.0
11,6,2,True,False,False,5.0277,10.8109,0.5406,12.0,0.5894,0.5268,-3.002927,-5.245329,0.0
11,7,2,True,False,False,7.4077,11.5503,0.6978,6.0,0.7585,0.5652,-0.594475,-6.317175,0.0
11,8,1,True,False,False,6.3371,12.2536,0.5304,12.0,0.8072,0.5131,2.010588,0.701727,0.0
11,9,5,True,False,False,25.2776,20.3159,0.7696,10.0,0.9185,0.5957,-4.228519,6.73798,0.0
11,10,3,True,False,False,15.5033,19.1898,0.529,12.0,0.5952,0.4338,11.65314,1.099965,0.0
11,11,2,True,False,False,4.7777,11.0057,0.4957,4.0,0.5727,0.4089,4.718101,0.844587,0.0
11,12,0,True,False,False,14.197,15.2135,0.7708,4.0,0.8851,0.5911,3.453833,4.435503,0.0
11,13,6,True,False,False,1.0496,4.1791,0.7552,4.0,0.8387,0.5814,2.877459,-3.683188,0.0
11,14,1,True,False,False,4.9948,8.9886,0.7769,4.0,0.9109,0.5948,4.819334,-1.068834,0.0
11,15,3,True,False,False,16.1249,19.8137,0.5161,12.0,0.5799,0.4324,-8.066336,7.481248,0.0
11,16,4,True,False,False,12.6283,14.2261,0.7841,8.0,0.9787,0.6008,1.842931,-8.066928,0.0
11,17,2,True,False,False,12.5703,14.2508,0.7778,8.0,0.9845,0.5987,-0.898601,-2.543433,0.0
11,18,6,False,True,False,11.973,20.4742,0.3589,4.0,0.946,0.5172,4.372888,-3.665048,0.0
11,19,6,False,True,False,2.5898,6.4418,0.7843,4.0,0.9667,0.5994,-3.818263,-2.157402,0.0
11,20,4,False,True,False,10.774,15.9227,0.534,14.0,0.8205,0.6171,-5.00908,-4.745986,0.0
11,21,0,False,False,True,13.5008,14.6994,0.7852,6.0,0.9919,0.6004,-8.267372,0.504771,0.0
11,22,1,False,False,True,4.5138,9.7291,0.5993,8.0,0.6266,0.5392,-5.640978,-0.037433,0.0
11,23,0,False,False,True,10.3132,13.4161,0.72,4.0,0.7714,0.5594,6.30757,3.345827,0.0
11,24,6,False,False,True,3.9853,8.1233,0.759,8.0,0.8547,0.5849,-3.458115,-0.274504,0.0
11,25,0,False,False,True,12.3806,14.3729,0.7531,4.0,0.8337,0.5802,8.926205,2.345922,0.0
12,0,3,True,False,False,14.7241,18.6042,0.5346,10.0,0.5972,0.4462,-6.566487,11.40952,0.0
12,1,0,True,False,False,14.5767,15.3184,0.7806,4.0,0.9319,0.5994,1.515169,9.844585,0.0
12,2,0,True,False,False,13.8635,14.9256,0.782,4.0,0.9424,0.6003,-5.41692,-8.652019,0.0
12,3,1,True,False,False,4.764,9.5203,0.6605,8.0,0.6553,0.5865,-0.649691,-6.393652,0.0
12,4,4,True,False,False,11.8772,14.1754,0.7428,8.0,0.8208,0.5801,-5.653176,-4.022502,0.0
12,5,2,True,False,False,7.6586,15.4539,0.403,12.0,0.878,0.4306,3.222703,4.696186,0.0
12,6,6,True,False,False,2.6801,6.5561,0.7835,6.0,0.9573,0.6016,-2.24596,1.774373,0.0
12,7,1,True,False,False,5.6654,12.3816,0.4644,8.0,0.7892,0.6163,-2.27211,5.883165,0.0
12,8,0,True,False,False,11.1183,13.4193,0.7759,8.0,0.9217,0.5969,8.025616,-1.089741,0.0
12,9,2,True,False,False,8.1529,14.7356,0.4718,18.0,0.5545,0.4487,1.603834,-1.381545,0.0
12,10,0,True,False,False,11.1851,13.4218,0.7802,8.0,0.9373,0.5998,-8.349235,0.943089,0.0
12,11,0,True,False,False,19.6483,18.8705,0.6934,14.0,0.9022,0.5974,-6.066457,4.216886,0.0
12,12,1,True,False,False,5.7199,12.3777,0.4692,8.0,0.9064,0.5767,5.667017,3.574965,0.0
12,13,1,True,False,False,4.6014,9.0567,0.7049,10.0,0.7339,0.6197,-3.80583,0.182911,0.0
12,14,3,True,False,False,15.3414,19.2985,0.5176,14.0,0.6107,0.4452,-12.429256,-4.187898,0.0
12,15,4,True,False,False,9.6422,13.4509,0.6697,14.0,0.8471,0.5953,3.084066,-5.397779,0.0
12,16,6,True,False,False,1.0052,4.109,0.7481,4.0,0.8206,0.5794,4.43465,0.29886,0.0
12,17,4,True,False,False,7.4399,11.0686,0.7631,4.0,0.8584,0.5887,-4.734252,7.232451,0.0
12,18,3,True,False,False,15.779,19.8322,0.5041,14.0,0.6108,0.4321,13.191847,5.150404,0.0
12,19,0,True,False,False,15.0936,15.8738,0.7527,4.0,0.8311,0.5823,-1.846962,-9.569477,0.0
12,20,6,True,False,False,4.0551,8.1968,0.7584,6.0,0.8495,0.587,-1.90595,3.670831,0.0
12,21,4,True,False,False,8.8098,12.1926,0.7447,4.0,0.8133,0.5773,8.445968,2.292041,0.0
12,22,5,True,False,False,25.2909,20.2975,0.7714,12.0,0.9187,0.5994,-2.723068,10.683548,0.0
12,23,0,False,True,False,16.5071,16.2534,0.7852,4.0,0.9865,0.6022,5.381908,8.388908,0.0
12,24,3,False,True,False,15.9767,19.8216,0.511,14.0,0.578,0.433,6.740798,-10.215995,0.0
12,25,1,False,True,False,7.1947,13.0754,0.5288,14.0,0.9953,0.5846,0.429851,-4.47807,0.0
12,26,1,False,True,False,8.0852,12.2807,0.6737,8.0,0.6772,0.571,-3.360988,-5.295948,0.0
12,27,6,False,True,False,12.0798,20.4272,0.3638,4.0,0.9489,0.522,5.920828,0.298093,0.0
12,28,5,False,False,True,32.3725,26.269,0.5895,18.0,0.6797,0.5865,-8.74565,-3.543616,0.0
12,29,5,False,False,True,47.1083,35.5966,0.4672,26.0,0.8276,0.4121,2.604535,-9.806205,0.0
12,30,2,False,False,True,12.5845,14.241,0.7798,8.0,0.9928,0.6021,0.660102,1.394983,0.0
12,31,2,False,False,True,13.2317,22.7356,0.3217,18.0,0.7512,0.3765,-5.865146,-0.681781,0.0
12,32,2,False,False,True,8.5763,14.4712,0.5146,8.0,0.8439,0.4798,0.77408,5.428283,0.0
12,33,5,False,False,True,25.6543,20.4117,0.7738,12.0,0.934,0.5966,9.637821,6.752857,0.0
13,0,1,True,False,False,5.5706,12.2766,0.4645,8.0,0.7949,0.6097,-3.74756,1.94788,0.0
13,1,5,True,False,False,17.3332,16.8173,0.7702,4.0,0.884,0.5882,-9.098716,-3.23812,0.0
13,2,0,True,False,False,14.3175,15.1813,0.7807,4.0,0.9336,0.5947,0.029342,5.839955,0.0
13,3,6,True,False,False,2.5659,6.4119,0.7843,4.0,0.9671,0.5969,-3.810543,-2.12974,0.0
13,4,1,True,False,False,4.4721,9.6841,0.5993,8.0,0.6298,0.5361,-5.616137,-0.014096,0.0
13,5,1,True,False,False,4.9486,8.947,0.7769,4.0,0.9119,0.5923,4.792051,-1.086172,0.0
13,6,0,True,False,False,10.218,13.354,0.72,4.0,0.7739,0.5569,6.293808,3.301142,0.0
13,7,6,True,False,False,11.8624,20.3795,0.3589,4.0,0.9467,0.5151,4.338331,-3.661401,0.0
13,8,2,True,False,False,8.3725,14.2469,0.5184,8.0,0.8366,0.4808,-0.698083,1.572971,0.0
13,9,5,True,False,False,25.0442,20.2219,0.7696,10.0,0.9194,0.5932,-4.177751,6.726306,0.0
13,10,0,True,False,False,13.3762,14.6314,0.7852,6.0,0.992,0.5979,-8.226715,0.540672,0.0
13,11,4,True,False,False,7.4642,11.0931,0.7622,6.0,0.859,0.5833,-6.233695,3.232688,0.0
13,12,2,True,False,False,4.7335,10.9548,0.4957,4.0,0.5769,0.4064,4.700138,0.818848,0.0
13,13,4,True,False,False,12.5117,14.1602,0.7841,8.0,0.9789,0.5984,1.800406,-8.029456,0.0
13,14,3,True,False,False,15.3602,19.101,0.529,12.0,0.5992,0.4313,11.602226,1.035837,0.0
13,15,2,True,False,False,4.9812,10.7609,0.5406,12.0,0.5926,0.5235,-3.012154,-5.20424,0.0
13,16,6,True,False,False,3.9485,8.0857,0.759,8.0,0.8564,0.5824,-3.443355,-0.257236,0.0
13,17,2,True,False,False,7.3393,11.4969,0.6978,6.0,0.7609,0.5625,-0.622847,-6.290068,0.0
13,18,0,False,True,False,14.066,15.1431,0.7708,4.0,0.8864,0.5886,3.45834,4.398967,0.0
13,19,1,False,True,False,6.2785,12.1969,0.5304,12.0,0.8062,0.5115,2.002734,0.684577,0.0
13,20,5,False,True,False,32.5308,28.4633,0.5046,18.0,0.5581,0.4418,6.407477,-5.229261,0.0
13,21,2,False,False,True,12.4543,14.1849,0.7778,8.0,0.9846,0.5962,-0.902782,-2.51866,0.0
13,22,6,False,False,True,1.0399,4.1598,0.7552,4.0,0.8405,0.5789,2.847084,-3.679425,0.0
13,23,0,False,False,True,12.2663,14.3064,0.7531,4.0,0.8356,0.5777,8.895681,2.293759,0.0
13,24,4,False,False,True,10.6745,15.8491,0.534,14.0,0.8214,0.6141,-5.006447,-4.697281,0.0
13,25,3,False,False,True,15.976,19.7221,0.5161,12.0,0.5838,0.4299,-7.992314,7.489115,0.0
14,0,0,True,False,False,8.1773,11.6364,0.7589,4.0,0.8498,0.5814,6.664481,-8.947841,0.0
14,1,2,True,False,False,6.35,11.8797,0.5654,16.0,0.7504,0.4676,-2.723398,0.190524,0.0
14,2,6,True,False,False,12.0195,20.436,0.3617,4.0,0.9481,0.5167,4.079358,-0.048081,0.0
14,3,7,True,False,False,76.0605,53.2356,0.3373,19.0,0.8859,0.447,9.437145,-0.260702,0.0
14,4,2,True,False,False,18.9749,23.1032,0.4467,16.0,0.8436,0.4064,1.19064,-0.092313,0.0
14,5,2,True,False,False,20.75,33.7681,0.2287,16.0,0.8025,0.2651,-1.475882,-7.080473,0.0
14,6,3,True,False,False,16.4683,18.3646,0.6136,4.0,0.6574,0.4878,-6.664764,11.166004,0.0
14,7,1,True,False,False,5.3528,9.6039,0.7293,8.0,0.9163,0.5777,1.098337,-6.224992,0.0
14,8,0,True,False,False,13.8977,14.9499,0.7814,4.0,0.9389,0.5952,-0.822909,-10.275008,0.0
14,9,3,True,False,False,16.4651,18.3636,0.6136,4.0,0.6573,0.4878,-12.444408,-3.77145,0.0
14,10,1,True,False,False,6.3486,10.4768,0.7268,8.0,0.8502,0.5722,4.059031,-7.333023,0.0
14,11,0,True,False,False,11.0965,13.3576,0.7815,4.0,0.9398,0.5953,-7.226594,0.692661,0.0
14,12,6,True,False,False,2.6641,6.536,0.7837,6.0,0.9643,0.5986,-0.420454,3.309697,0.0
14,13,0,True,False,False,22.8816,19.4375,0.7611,4.0,0.8556,0.5827,3.685244,-12.019393,0.0
14,14,5,True,False,False,47.7923,33.986,0.52,16.0,0.902,0.5181,-8.305475,-5.855344,0.0
14,15,4,True,False,False,11.6285,13.6768,0.7812,4.0,0.9374,0.5951,-4.967799,-4.225489,0.0
14,16,1,True,False,False,6.5633,12.5217,0.526,16.0,0.7491,0.473,-4.776611,-0.967414,0.0
14,17,2,True,False,False,13.9938,19.4208,0.4662,10.0,0.5639,0.3929,3.092228,7.909981,0.0
14,18,4,False,True,False,10.1348,13.3717,0.7123,8.0,0.763,0.5523,-4.093534,7.059078,0.0
14,19,0,False,True,False,34.4249,26.5609,0.6132,10.0,0.6577,0.4924,9.159276,7.254817,0.0
14,20,1,False,True,False,5.5083,12.2809,0.459,10.0,0.783,0.6097,-1.08551,5.560563,0.0
14,21,5,False,True,False,41.4385,29.5615,0.5959,12.0,0.866,0.5789,-0.550369,10.157796,0.0
14,22,4,False,False,True,5.4359,10.4804,0.6219,8.0,0.6642,0.4958,-3.542855,2.455095,0.0
14,23,5,False,False,True,13.2087,14.8554,0.7521,6.0,0.9656,0.5801,-5.603573,4.170044,0.0
14,24,6,False,False,True,4.0058,8.1397,0.7598,6.0,0.8551,0.582,-1.439475,1.637001,0.0
14,25,3,False,False,True,16.43,18.3532,0.6129,4.0,0.6568,0.4874,-9.555767,3.686692,0.0
14,26,6,False,False,True,1.0083,4.1136,0.7488,4.0,0.8258,0.5751,5.558186,-0.079344,0.0
15,0,2,True,False,False,20.2966,33.3974,0.2287,16.0,0.8044,0.2652,-1.207585,-7.087532,0.0
15,1,6,True,False,False,11.7569,20.2117,0.3617,4.0,0.9471,0.5201,4.212185,-0.074313,0.0
15,2,5,True,False,False,40.5037,29.2299,0.5957,12.0,0.8639,0.5833,-0.460287,9.950281,0.0
15,3,1,True,False,False,6.2099,10.3617,0.7268,8.0,0.8468,0.5759,4.240264,-7.289979,0.0
15,4,4,True,False,False,11.3744,13.5266,0.7812,4.0,0.9362,0.599,-4.709536,-4.281373,0.0
15,5,5,True,False,False,14.8145,15.699,0.7554,6.0,0.9751,0.5857,-5.163168,3.928119,0.0
15,6,3,True,False,False,18.8976,18.9862,0.6588,4.0,0.6935,0.5217,-12.307561,-3.816461,0.0
15,7,7,True,False,False,74.484,52.6976,0.337,16.0,0.8843,0.45,9.565572,-0.641461,0.0
15,8,1,True,False,False,6.5001,12.3797,0.533,16.0,0.7435,0.4821,-4.498019,-1.086724,0.0
15,9,2,True,False,False,13.6993,19.1232,0.4707,10.0,0.5569,0.3969,3.145907,7.794476,0.0
15,10,6,True,False,False,0.9863,4.0684,0.7488,4.0,0.8226,0.579,5.670904,-0.105355,0.0
15,11,4,True,False,False,9.8727,13.2059,0.7114,8.0,0.7576,0.5558,-3.925811,6.885331,0.0
15,12,0,True,False,False,7.9987,11.5086,0.7589,4.0,0.8471,0.5853,6.82863,-8.868345,0.0
15,13,2,True,False,False,18.4815,23.3071,0.4275,16.0,0.837,0.4067,1.741502,-0.076057,0.0
15,14,0,True,False,False,33.7326,26.3741,0.6094,10.0,0.6493,0.4949,9.140426,7.174498,0.0
15,15,6,True,False,False,2.6289,6.4909,0.7841,4.0,0.9641,0.6008,-0.960787,1.369194,0.0
15,16,3,True,False,False,18.9286,18.9955,0.6592,4.0,0.694,0.522,-9.504536,3.593264,0.0
15,17,2,True,False,False,5.8334,11.8691,0.5203,24.0,0.6562,0.5022,-3.041708,0.330495,0.0
15,18,3,False,True,False,18.9762,19.0235,0.6589,4.0,0.6937,0.5218,-6.699425,11.004794,0.0
15,19,0,False,True,False,22.3819,19.224,0.7611,4.0,0.853,0.5866,3.904199,-11.92747,0.0
15,20,1,False,True,False,5.3879,12.146,0.459,10.0,0.7805,0.6142,-0.940053,5.425092,0.0
15,21,5,False,True,False,46.7485,33.613,0.52,16.0,0.9042,0.5204,-7.981056,-5.903068,0.0
15,22,6,False,False,True,3.9007,8.0313,0.76,4.0,0.8499,0.5859,-0.616534,3.246878,0.0
15,23,0,False,False,True,13.5941,14.7857,0.7814,4.0,0.9377,0.5991,-0.566864,-10.234608,0.0
15,24,0,False,False,True,10.8541,13.2109,0.7815,4.0,0.9386,0.5992,-6.97875,0.566467,0.0
15,25,4,False,False,True,3.4237,9.3545,0.4917,6.0,0.5695,0.4076,-2.56643,3.686986,0.0
15,26,1,False,False,True,5.2358,9.4984,0.7293,8.0,0.9136,0.5812,1.304198,-6.215372,0.0
16,0,0,True,False,False,18.3233,18.3039,0.6873,8.0,0.7652,0.5599,-4.853819,3.934586,0.0
16,1,1,True,False,False,4.9564,9.0957,0.7528,8.0,0.9628,0.5952,7.182639,2.819457,0.0
16,2,0,True,False,False,16.7042,17.7234,0.6683,8.0,0.782,0.5749,-4.794143,-8.884118,0.0
16,3,1,True,False,False,6.8724,13.6991,0.4602,14.0,0.7441,0.5985,-7.352349,-4.40306,0.0
16,4,2,True,False,False,26.5653,42.7887,0.1823,22.0,0.9159,0.1847,11.829431,4.160314,0.0
16,5,2,True,False,False,9.8463,14.2768,0.607,6.0,0.6407,0.5,-7.231132,2.023071,0.0
16,6,5,True,False,False,35.2632,34.1324,0.3804,14.0,0.6338,0.4732,-10.185854,-4.27028,0.0
16,7,2,True,False,False,18.6015,24.6703,0.3841,16.0,0.4875,0.4322,1.904689,-0.952441,0.0
16,8,0,True,False,False,15.1911,15.6061,0.7838,4.0,0.9601,0.6014,5.985383,8.138286,0.0
16,9,3,True,False,False,16.0613,18.1321,0.6139,4.0,0.6509,0.4929,-12.58689,-3.708655,0.0
16,10,1,True,False,False,7.4981,14.4068,0.454,16.0,0.7696,0.6049,-2.754275,-4.4383,0.0
16,11,4,True,False,False,5.1531,10.0016,0.6474,4.0,0.6811,0.515,-5.42008,-2.168594,0.0
16,12,6,True,False,False,8.5722,17.045,0.3708,16.0,0.7644,0.4724,6.495242,0.55881,0.0
16,13,3,True,False,False,16.005,18.1152,0.6129,4.0,0.6501,0.4922,-6.997917,11.105951,0.0
16,14,2,True,False,False,15.5996,26.9837,0.2692,14.0,0.4715,0.3471,3.165025,5.938491,0.0
16,15,0,True,False,False,21.2451,23.3429,0.49,8.0,0.5886,0.4828,9.755056,5.101835,0.0
16,16,5,True,False,False,28.7993,29.25,0.423,22.0,0.7475,0.4994,-4.21372,9.538786,0.0
16,17,6,True,False,False,0.9703,4.0384,0.7477,4.0,0.8195,0.5791,5.188384,0.088593,0.0
16,18,1,True,False,False,4.7932,11.4407,0.4602,8.0,0.8267,0.5699,4.011959,3.72174,0.0
16,19,4,True,False,False,11.3514,13.8714,0.7413,6.0,0.8067,0.5753,-0.822886,10.591584,0.0
16,20,7,True,False,False,30.8025,26.9213,0.5341,8.0,0.7309,0.5332,4.851249,-5.878322,0.0
16,21,4,False,True,False,11.1329,14.205,0.6933,8.0,0.8849,0.5643,1.439532,-9.435384,0.0
16,22,6,False,True,False,2.6348,6.5011,0.7834,4.0,0.9552,0.6011,-0.762343,3.361962,0.0
16,23,0,False,True,False,14.1352,15.0881,0.7803,4.0,0.9294,0.5992,2.287661,9.532164,0.0
