graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
14,23,22,0,False,True,False
14,1,22,0,False,True,False
14,22,1,0,False,True,False
14,16,1,0,False,False,True
14,1,16,0,False,False,True
14,11,16,0,False,False,True
14,16,11,0,False,False,True
14,11,23,0,False,False,True
14,23,11,0,False,False,True
15,15,13,0,True,False,False
15,13,15,0,True,False,False
15,19,23,0,True,False,False
15,23,19,0,True,False,False
15,23,0,0,True,False,False
15,0,23,0,True,False,False
15,22,13,0,True,False,False
15,13,22,0,True,False,False
15,13,1,0,True,False,False
15,1,13,0,True,False,False
15,8,24,0,True,False,False
15,24,8,0,True,False,False
15,5,24,0,True,False,False
15,24,5,0,True,False,False
15,8,17,0,True,False,False
15,17,8,0,True,False,False
15,9,2,0,True,False,False
15,2,9,0,True,False,False
15,11,2,0,True,False,False
15,2,11,0,True,False,False
15,20,2,0,True,False,False
15,2,20,0,True,False,False
15,5,17,0,True,False,False
15,17,5,0,True,False,False
15,17,25,0,True,False,False
15,25,17,0,True,False,False
15,9,14,0,True,False,False
15,14,9,0,True,False,False
15,5,25,0,True,False,False
15,25,5,0,True,False,False
15,0,3,0,True,False,False
15,3,0,0,True,False,False
15,19,0,0,True,False,False
15,0,19,0,True,False,False
15,0,4,0,True,False,False
15,4,0,0,True,False,False
15,0,21,0,True,False,False
15,21,0,0,True,False,False
15,26,0,0,False,True,False
15,0,26,0,False,True,False
15,19,12,0,False,True,False
15,12,19,0,False,True,False
15,26,3,0,False,False,True
15,3,26,0,False,False,True
15,21,4,0,False,False,True
15,4,21,0,False,False,True
15,10,1,0,False,False,True
15,1,10,0,False,False,True
16,14,15,0,True,False,False
16,15,14,0,True,False,False
16,15,8,0,True,False,False
16,8,15,0,True,False,False
16,16,27,0,True,False,False
16,27,16,0,True,False,False
16,27,14,0,True,False,False
16,14,27,0,True,False,False
16,14,8,0,True,False,False
16,8,14,0,True,False,False
16,23,19,0,True,False,False
16,19,23,0,True,False,False
16,16,19,0,True,False,False
16,19,16,0,True,False,False
16,14,23,0,True,False,False
16,23,14,0,True,False,False
16,16,14,0,True,False,False
16,14,16,0,True,False,False
16,18,14,0,True,False,False
16,14,18,0,True,False,False
16,14,1,0,True,False,False
16,1,14,0,True,False,False
16,2,10,0,True,False,False
16,10,2,0,True,False,False
16,29,2,0,True,False,False
16,2,29,0,True,False,False
16,21,24,0,True,False,False
16,24,21,0,True,False,False
16,29,24,0,True,False,False
16,24,29,0,True,False,False
16,18,1,0,True,False,False
16,1,18,0,True,False,False
16,6,3,0,True,False,False
16,3,6,0,True,False,False
16,6,5,0,True,False,False
16,5,6,0,True,False,False
16,11,6,0,True,False,False
16,6,11,0,True,False,False
16,17,28,0,True,False,False
16,28,17,0,True,False,False
16,17,12,0,True,False,False
16,12,17,0,True,False,False
16,29,21,0,False,True,False
16,21,29,0,False,True,False
16,11,5,0,False,True,False
16,5,11,0,False,True,False
16,22,7,0,False,False,True
16,7,22,0,False,False,True
16,12,7,0,False,False,True
16,7,12,0,False,False,True
16,28,12,0,False,False,True
16,12,28,0,False,False,True
16,26,7,0,False,False,True
16,7,26,0,False,False,True
17,23,24,0,True,False,False
17,24,23,0,True,False,False
17,0,24,0,True,False,False
17,24,0,0,True,False,False
17,32,4,0,True,False,False
17,4,32,0,True,False,False
17,21,4,0,True,False,False
17,4,21,0,True,False,False
17,21,30,0,True,False,False
17,30,21,0,True,False,False
17,29,30,0,True,False,False
17,30,29,0,True,False,False
17,15,0,0,True,False,False
17,0,15,0,True,False,False
17,29,32,0,True,False,False
17,32,29,0,True,False,False
17,17,20,0,True,False,False
17,20,17,0,True,False,False
17,17,8,0,True,False,False
17,8,17,0,True,False,False
17,17,13,0,True,False,False
17,13,17,0,True,False,False
17,6,10,0,True,False,False
17,10,6,0,True,False,False
17,9,5,0,True,False,False
17,5,9,0,True,False,False
17,28,5,0,True,False,False
17,5,28,0,True,False,False
17,11,22,0,True,False,False
17,22,11,0,True,False,False
17,29,21,0,True,False,False
17,21,29,0,True,False,False
17,16,31,0,True,False,False
17,31,16,0,True,False,False
17,16,2,0,True,False,False
17,2,16,0,True,False,False
17,16,27,0,True,False,False
17,27,16,0,True,False,False
17,6,20,0,True,False,False
17,20,6,0,True,False,False
17,6,1,0,True,False,False
17,1,6,0,True,False,False
17,6,8,0,True,False,False
17,8,6,0,True,False,False
17,1,13,0,True,False,False
17,13,1,0,True,False,False
17,26,9,0,True,False,False
17,9,26,0,True,False,False
17,3,26,0,True,False,False
17,26,3,0,True,False,False
17,28,26,0,True,False,False
17,26,28,0,True,False,False
17,14,26,0,True,False,False
17,26,14,0,True,False,False
17,11,26,0,False,True,False
17,26,11,0,False,True,False
17,31,27,0,False,True,False
17,27,31,0,False,True,False
17,3,9,0,False,True,False
17,9,3,0,False,True,False
17,3,28,0,False,False,True
17,28,3,0,False,False,True
17,20,8,0,False,False,True
17,8,20,0,False,False,True
17,18,2,0,False,False,True
17,2,18,0,False,False,True
17,31,18,0,False,False,True
17,18,31,0,False,False,True
18,13,29,0,True,False,False
18,29,13,0,True,False,False
18,21,29,0,True,False,False
18,29,21,0,True,False,False
18,20,27,0,True,False,False
18,27,20,0,True,False,False
18,5,27,0,True,False,False
18,27,5,0,True,False,False
18,12,14,0,True,False,False
18,14,12,0,True,False,False
18,3,14,0,True,False,False
18,14,3,0,True,False,False
18,3,0,0,True,False,False
18,0,3,0,True,False,False
18,22,0,0,True,False,False
18,0,22,0,True,False,False
18,30,15,0,True,False,False
18,15,30,0,True,False,False
18,7,20,0,True,False,False
18,20,7,0,True,False,False
18,22,2,0,True,False,False
18,2,22,0,True,False,False
18,20,26,0,True,False,False
18,26,20,0,True,False,False
18,20,17,0,True,False,False
18,17,20,0,True,False,False
18,20,23,0,True,False,False
18,23,20,0,True,False,False
18,20,8,0,True,False,False
18,8,20,0,True,False,False
18,6,8,0,True,False,False
18,8,6,0,True,False,False
18,21,13,0,True,False,False
18,13,21,0,True,False,False
18,1,15,0,True,False,False
18,15,1,0,True,False,False
18,18,11,0,True,False,False
18,11,18,0,True,False,False
18,18,4,0,True,False,False
18,4,18,0,True,False,False
18,4,10,0,True,False,False
18,10,4,0,True,False,False
18,4,11,0,False,True,False
18,11,4,0,False,True,False
18,10,11,0,False,True,False
18,11,10,0,False,True,False
18,3,2,0,False,False,True
18,2,3,0,False,False,True
18,23,5,0,False,False,True
18,5,23,0,False,False,True
18,15,13,0,False,False,True
18,13,15,0,False,False,True
18,23,17,0,False,False,True
18,17,23,0,False,False,True
19,6,10,0,True,False,False
19,10,6,0,True,False,False
19,11,6,0,True,False,False
19,6,11,0,True,False,False
19,6,13,0,True,False,False
19,13,6,0,True,False,False
19,11,23,0,True,False,False
19,23,11,0,True,False,False
19,13,23,0,True,False,False
19,23,13,0,True,False,False
19,17,14,0,True,False,False
19,14,17,0,True,False,False
19,17,5,0,True,False,False
19,5,17,0,True,False,False
19,17,1,0,True,False,False
19,1,17,0,True,False,False
19,17,7,0,True,False,False
19,7,17,0,True,False,False
19,17,12,0,True,False,False
19,12,17,0,True,False,False
19,17,19,0,True,False,False
19,19,17,0,True,False,False
19,8,19,0,True,False,False
19,19,8,0,True,False,False
19,1,14,0,True,False,False
19,14,1,0,True,False,False
19,19,12,0,True,False,False
19,12,19,0,True,False,False
19,24,22,0,True,False,False
19,22,24,0,True,False,False
19,4,22,0,True,False,False
19,22,4,0,True,False,False
19,9,4,0,True,False,False
19,4,9,0,True,False,False
19,18,4,0,True,False,False
19,4,18,0,True,False,False
19,20,0,0,True,False,False
19,0,20,0,True,False,False
19,20,26,0,True,False,False
19,26,20,0,True,False,False
19,5,7,0,False,True,False
19,7,5,0,False,True,False
19,18,22,0,False,True,False
19,22,18,0,False,True,False
19,16,26,0,False,False,True
19,26,16,0,False,False,True
19,11,10,0,False,False,True
19,10,11,0,False,False,True
19,2,26,0,False,False,True
19,26,2,0,False,False,True
20,19,1,0,True,False,False
20,1,19,0,True,False,False
20,1,25,0,True,False,False
20,25,1,0,True,False,False
20,15,7,0,True,False,False
20,7,15,0,True,False,False
20,3,25,0,True,False,False
20,25,3,0,True,False,False
20,8,3,0,True,False,False
20,3,8,0,True,False,False
20,6,21,0,True,False,False
20,21,6,0,True,False,False
20,6,5,0,True,False,False
20,5,6,0,True,False,False
20,2,15,0,True,False,False
20,15,2,0,True,False,False
20,21,16,0,True,False,False
20,16,21,0,True,False,False
20,5,21,0,True,False,False
20,21,5,0,True,False,False
20,24,20,0,True,False,False
20,20,24,0,True,False,False
20,20,14,0,True,False,False
20,14,20,0,True,False,False
20,22,25,0,True,False,False
20,25,22,0,True,False,False
20,19,25,0,True,False,False
20,25,19,0,True,False,False
20,0,25,0,True,False,False
20,25,0,0,True,False,False
20,12,25,0,True,False,False
20,25,12,0,True,False,False
20,8,25,0,True,False,False
20,25,8,0,True,False,False
20,22,0,0,True,False,False
20,0,22,0,True,False,False
20,24,13,0,True,False,False
20,13,24,0,True,False,False
20,13,14,0,True,False,False
20,14,13,0,True,False,False
20,24,14,0,True,False,False
20,14,24,0,True,False,False
20,23,19,0,True,False,False
20,19,23,0,True,False,False
20,9,16,0,False,True,False
20,16,9,0,False,True,False
20,18,28,0,False,True,False
20,28,18,0,False,True,False
20,10,28,0,False,False,True
20,28,10,0,False,False,True
20,23,12,0,False,False,True
20,12,23,0,False,False,True
20,10,15,0,False,False,True
20,15,10,0,False,False,True
20,18,10,0,False,False,True
20,10,18,0,False,False,True
21,15,14,0,True,False,False
21,14,15,0,True,False,False
21,7,13,0,True,False,False
21,13,7,0,True,False,False
21,7,15,0,True,False,False
21,15,7,0,True,False,False
21,7,1,0,True,False,False
21,1,7,0,True,False,False
21,4,10,0,True,False,False
21,10,4,0,True,False,False
21,15,10,0,True,False,False
21,10,15,0,True,False,False
21,3,9,0,True,False,False
21,9,3,0,True,False,False
21,3,12,0,True,False,False
21,12,3,0,True,False,False
21,1,15,0,True,False,False
21,15,1,0,True,False,False
21,4,2,0,True,False,False
21,2,4,0,True,False,False
21,15,2,0,True,False,False
21,2,15,0,True,False,False
21,8,15,0,False,True,False
21,15,8,0,False,True,False
21,13,15,0,False,False,True
21,15,13,0,False,False,True
21,4,15,0,False,False,True
21,15,4,0,False,False,True
22,21,8,0,True,False,False
22,8,21,0,True,False,False
22,8,25,0,True,False,False
22,25,8,0,True,False,False
22,21,6,0,True,False,False
22,6,21,0,True,False,False
22,6,9,0,True,False,False
22,9,6,0,True,False,False
22,25,9,0,True,False,False
22,9,25,0,True,False,False
22,3,14,0,True,False,False
22,14,3,0,True,False,False
22,14,7,0,True,False,False
22,7,14,0,True,False,False
22,21,9,0,True,False,False
22,9,21,0,True,False,False
22,24,12,0,True,False,False
22,12,24,0,True,False,False
22,23,24,0,True,False,False
22,24,23,0,True,False,False
22,23,22,0,True,False,False
22,22,23,0,True,False,False
22,23,17,0,True,False,False
22,17,23,0,True,False,False
22,23,4,0,True,False,False
22,4,23,0,True,False,False
22,7,20,0,True,False,False
22,20,7,0,True,False,False
22,3,11,0,True,False,False
22,11,3,0,True,False,False
22,17,15,0,True,False,False
22,15,17,0,True,False,False
22,17,2,0,True,False,False
22,2,17,0,True,False,False
22,17,22,0,True,False,False
22,22,17,0,True,False,False
22,17,12,0,False,True,False
22,12,17,0,False,True,False
22,15,12,0,False,True,False
22,12,15,0,False,True,False
22,1,4,0,False,False,True
22,4,1,0,False,False,True
22,16,0,0,False,False,True
22,0,16,0,False,False,True
22,19,0,0,False,False,True
22,0,19,0,False,False,True
23,9,22,0,True,False,False
23,22,9,0,True,False,False
23,16,24,0,True,False,False
23,24,16,0,True,False,False
23,24,26,0,True,False,False
23,26,24,0,True,False,False
23,25,24,0,True,False,False
23,24,25,0,True,False,False
23,5,15,0,True,False,False
23,15,5,0,True,False,False
23,5,12,0,True,False,False
23,12,5,0,True,False,False
23,30,15,0,True,False,False
23,15,30,0,True,False,False
23,14,15,0,True,False,False
23,15,14,0,True,False,False
23,13,27,0,True,False,False
23,27,13,0,True,False,False
23,7,13,0,True,False,False
23,13,7,0,True,False,False
23,13,17,0,True,False,False
23,17,13,0,True,False,False
23,21,4,0,True,False,False
23,4,21,0,True,False,False
23,21,6,0,True,False,False
23,6,21,0,True,False,False
23,25,16,0,True,False,False
23,16,25,0,True,False,False
23,25,26,0,True,False,False
23,26,25,0,True,False,False
23,28,11,0,True,False,False
23,11,28,0,True,False,False
23,28,9,0,True,False,False
23,9,28,0,True,False,False
23,7,29,0,True,False,False
23,29,7,0,True,False,False
23,23,19,0,True,False,False
23,19,23,0,True,False,False
23,16,23,0,True,False,False
23,23,16,0,True,False,False
23,3,14,0,True,False,False
23,14,3,0,True,False,False
23,8,19,0,True,False,False
23,19,8,0,True,False,False
23,17,27,0,True,False,False
23,27,17,0,True,False,False
23,29,17,0,True,False,False
23,17,29,0,True,False,False
23,6,10,0,True,False,False
23,10,6,0,True,False,False
23,6,4,0,False,True,False
23,4,6,0,False,True,False
23,8,26,0,False,True,False
23,26,8,0,False,True,False
23,20,26,0,False,True,False
23,26,20,0,False,True,False
23,14,12,0,False,False,True
23,12,14,0,False,False,True
23,14,30,0,False,False,True
23,30,14,0,False,False,True
23,18,10,0,False,False,True
23,10,18,0,False,False,True
23,18,4,0,False,False,True
23,4,18,0,False,False,True
24,16,11,0,True,False,False
24,11,16,0,True,False,False
24,5,11,0,True,False,False
24,11,5,0,True,False,False
24,8,11,0,True,False,False
24,11,8,0,True,False,False
24,15,19,0,True,False,False
24,19,15,0,True,False,False
24,4,19,0,True,False,False
24,19,4,0,True,False,False
24,4,16,0,True,False,False
24,16,4,0,True,False,False
24,15,8,0,True,False,False
24,8,15,0,True,False,False
24,12,2,0,True,False,False
24,2,12,0,True,False,False
24,12,9,0,True,False,False
24,9,12,0,True,False,False
24,16,5,0,True,False,False
24,5,16,0,True,False,False
24,8,5,0,True,False,False
24,5,8,0,True,False,False
24,8,20,0,True,False,False
24,20,8,0,True,False,False
24,6,9,0,True,False,False
24,9,6,0,True,False,False
24,6,3,0,True,False,False
24,3,6,0,True,False,False
24,17,7,0,True,False,False
24,7,17,0,True,False,False
24,9,13,0,True,False,False
24,13,9,0,True,False,False
24,10,7,0,False,True,False
24,7,10,0,False,True,False
24,10,18,0,False,True,False
24,18,10,0,False,True,False
24,2,3,0,False,False,True
24,3,2,0,False,False,True
24,9,3,0,False,False,True
24,3,9,0,False,False,True
